scenario_index,episode_length,accuracy,at_fault_collision,comfort,distance_into_oncoming_traffic,nuplan_driving_direction_compliance,log_divergence,offroad,offroad_in_box,distance_on_multiple_lanes,time_on_multiple_lanes,multiple_lanes_score,overlap,progress_ratio,making_progress,run_red_light,sdc_off_route,sdc_progression,sdc_wrongway,max_overspeed_m_per_s,max_overspeed_km_per_h,nuplan_speed_compliance,min_ttc,average_ttc,ttc_within_bound,nuplan_aggregate_score,vmax_aggregate_score,rideflux_aggregate_score,fail_accuracy,fail_overlap,fail_offroad,fail_at_fault_collision,fail_overlap_and_offroad,fail_collision_and_overlap,at_fault_without_overlap,low_progress_05,low_progress_07,low_comfort_05,low_rideflux_05,zero_rideflux,primary_category
1453,80,1,0.0,0.9375,0.0,1.0,0.020582378,1.0,0.0,0.0861243,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.98125,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1454,80,1,0.0,0.85,0.0,1.0,19.20583,1.0,0.0,109.707184,7.6,0.0,0.0,0.6807488,1.0,0.0,0.0,0.0,0.0,0.27378845,0.9856384,0.99812615,5.0,5.0,1.0,0.0,0.0,0.73152417,False,False,False,False,False,False,False,False,True,False,False,False,PASS
1455,80,1,0.0,0.8875,0.0,1.0,10.1925335,1.0,0.0,83.335724,5.800000000000001,0.0,0.0,0.8546278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8644895,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1456,80,1,0.0,0.7,0.0,1.0,13.735041,1.0,0.0,58.89914,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2703972,0.97342986,0.98880225,0.90000004,4.3325,0.0,0.0,0.0,0.91,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1457,80,1,0.0,1.0,0.0,1.0,4.632287,1.0,0.0,38.964695,6.6000000000000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1458,80,1,0.0,0.875,0.0,1.0,10.344447,1.0,0.0,106.850464,7.1000000000000005,0.0,0.0,0.8034952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8249466,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1459,80,1,0.0,1.0,0.0,1.0,0.29569295,1.0,0.0,0.5253831,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1460,80,1,0.0,0.45000002,0.0,1.0,22.848585,1.0,0.0,78.20489,6.1000000000000005,0.0,0.0,0.6443724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.2000003,0.0,0.0,0.0,0.5860607,False,False,False,False,False,False,False,False,True,True,False,False,LOW_COMFORT
1461,80,1,0.0,0.7625,0.0,1.0,12.126285,1.0,0.0,95.2033,4.800000000000001,0.5,0.0,0.81250095,1.0,0.0,0.0,0.0,0.0,3.3302536,11.988913,0.6977559,5.0,5.0,1.0,0.0,0.0,0.79750067,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1462,76,0,0.0,0.92105263,0.0,1.0,6.711507,1.0,1.0,29.416214,3.6,0.5,0.0,0.7193211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,4.9723682,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
1463,80,1,0.0,1.0,0.0,1.0,0.2334893,1.0,0.0,0.22757912,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1464,80,1,0.0,1.0,0.0,1.0,0.19433378,1.0,0.0,0.18842816,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1465,80,1,0.0,0.875,0.0,1.0,9.678472,1.0,0.0,152.30972,8.0,0.0,0.0,0.888421,1.0,0.0,0.0,0.0,0.0,1.261528,4.5415006,0.91070116,5.0,5.0,1.0,0.0,0.0,0.88439465,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1466,80,1,0.0,0.6,0.0,1.0,5.292201,1.0,0.0,110.73302,7.300000000000001,0.0,0.0,0.9295805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.69,1.0,0.0,0.0,0.8307063,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1467,80,1,0.0,0.8875,0.0,1.0,4.6913924,1.0,0.0,57.48475,7.7,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96624994,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1468,80,1,0.0,0.9125,0.0,1.0,15.257291,0.0,0.0,33.99492,4.6000000000000005,0.5,0.0,0.6263457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.35,1.0,0.8722955,0.813512,0.712192,False,False,False,False,False,False,False,False,True,False,False,False,PASS
1469,80,1,0.0,0.8875,0.0,1.0,1.6475325,1.0,0.0,61.337673,7.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1470,80,1,0.0,1.0,0.0,1.0,5.1150813,1.0,0.0,34.29014,5.300000000000001,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1471,80,1,0.0,1.0,0.0,1.0,1.0135281,0.0,0.0,2.8741229,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1472,80,1,0.0,1.0,0.0,1.0,0.17003678,0.0,0.0,0.16603252,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1473,80,1,0.0,1.0,0.0,1.0,0.14135109,0.0,0.0,0.24383172,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1474,80,1,0.0,1.0,0.0,1.0,0.20723943,0.0,0.0,0.18126905,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1475,80,1,0.0,0.8,0.0,1.0,5.6340218,1.0,0.0,77.70546,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6120014,2.203205,0.97301215,1.9,4.7375,1.0,0.0,0.0,0.94,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1476,80,1,0.0,0.55,0.0,1.0,5.5656967,1.0,0.0,79.90663,3.9,0.5,0.0,0.9373136,1.0,0.0,0.0,0.0,0.0,1.9938583,7.17789,0.6477071,5.0,5.0,1.0,0.0,0.0,0.8211195,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1477,80,1,0.0,0.6625,0.0,1.0,10.809173,1.0,0.0,179.11777,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.3073235,11.906364,0.0,5.0,5.0,1.0,0.0,0.0,0.89875,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1478,80,1,0.0,0.8875,0.0,1.0,8.827395,1.0,0.0,114.1503,6.0,0.0,0.0,0.8489583,1.0,0.0,0.0,0.0,0.0,1.9612999,7.0606794,0.7790637,5.0,5.0,1.0,0.0,0.0,0.8605208,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1479,72,0,1.0,1.0,0.0,1.0,1.7656229,1.0,0.0,15.225978,5.9,0.0,1.0,0.845965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,3.1638887,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1480,80,1,0.0,0.925,0.0,1.0,15.283675,1.0,0.0,105.83364,7.800000000000001,0.0,0.0,0.7260948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.78576636,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1481,80,1,0.0,1.0,0.0,1.0,0.14440611,1.0,0.0,0.1204751,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1482,26,0,1.0,1.0,0.0,1.0,0.37976104,1.0,0.0,0.9924561,2.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8076925,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1483,80,1,0.0,0.875,0.0,1.0,3.238934,1.0,0.0,37.520096,2.9000000000000004,1.0,0.0,0.92482984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9098808,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1484,80,1,0.0,0.85,0.0,1.0,6.84375,1.0,0.0,49.064507,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.95500004,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1485,80,1,0.0,0.8875,0.0,1.0,2.4579911,0.0,0.0,23.30156,3.2,1.5,0.0,0.9034658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.3574996,1.0,0.95577055,1.0417016,0.8986761,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1486,80,1,0.0,0.8625,0.0,1.0,10.448546,1.0,0.0,71.082596,7.4,0.0,0.0,0.7996441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.81850094,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1487,31,0,1.0,1.0,0.0,1.0,0.27624893,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1488,80,1,0.0,1.0,0.0,1.0,3.5716896,1.0,0.0,49.41057,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,4.90375,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1489,6,0,1.0,0.16666667,0.0,1.0,0.18783662,0.0,0.0,0.5112174,0.6000000000000001,1.0,1.0,0.02662053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1490,80,1,0.0,0.8125,0.0,1.0,18.382215,1.0,0.0,106.76464,7.0,0.0,0.0,0.7126297,1.0,0.0,0.0,0.0,0.0,1.7253513,6.2112646,0.95155346,5.0,5.0,1.0,0.0,0.0,0.7425908,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1491,80,1,0.0,0.8,0.0,1.0,9.482578,1.0,0.0,95.43655,8.0,0.0,0.0,0.8061243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8042871,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1492,80,1,0.0,1.0,0.0,1.0,5.3666277,1.0,0.0,27.777292,7.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.2312503,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1493,80,1,0.0,0.875,0.0,1.0,7.683343,1.0,0.0,133.77852,8.0,0.0,0.0,0.8959622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.88967353,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1494,1,0,1.0,1.0,0.0,1.0,0.006321781,1.0,0.0,0.014493863,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1495,80,1,0.0,0.8875,0.0,1.0,8.576421,1.0,0.0,26.837406,2.5,1.0,0.0,0.85908705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.86761093,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1496,80,1,0.0,0.7875,0.0,1.0,11.451331,1.0,0.0,144.57962,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17612457,0.63404846,0.99259293,5.0,5.0,1.0,0.0,0.0,0.93625003,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1497,80,1,0.0,0.925,0.0,1.0,12.870664,1.0,0.0,94.38789,7.2,0.0,0.0,0.79538524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8342697,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1498,80,1,0.0,1.0,0.0,1.0,0.1379975,1.0,0.0,0.13258162,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1499,80,1,0.0,1.0,0.0,1.0,1.0410292,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1500,80,1,0.0,0.925,0.0,1.0,9.853925,1.0,0.0,127.54672,8.0,0.0,0.0,0.8252208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.85515463,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1501,80,1,0.0,1.0,0.0,1.0,3.2199333,1.0,0.0,57.98774,8.0,0.0,0.0,0.8729155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9110409,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1502,80,1,0.0,0.77500004,0.0,1.0,8.666471,1.0,0.0,88.037674,8.0,0.0,0.0,0.78524095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.96625,1.0,0.0,0.0,0.7821687,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1503,80,1,0.0,0.8125,0.0,1.0,7.5143023,1.0,0.0,25.137907,4.0,0.5,0.0,0.72041017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8000001,4.8337502,1.0,0.0,0.0,0.7480371,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1504,15,0,0.0,0.33333334,0.0,1.0,0.09047192,1.0,0.0,0.0,0.0,1.0,1.0,0.21104118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0000005,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,True,True,True,True,True,OVERLAP
1505,80,1,0.0,0.8875,0.0,1.0,11.835395,1.0,0.0,156.24298,8.0,0.0,0.0,0.8248327,1.0,0.0,0.0,0.0,0.0,3.546608,12.767788,0.67258024,5.0,5.0,1.0,0.0,0.0,0.8436329,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1506,78,0,0.0,0.74358976,0.0,1.0,9.305219,1.0,1.0,132.86072,7.800000000000001,0.0,0.0,0.81099695,1.0,0.0,0.0,0.0,0.0,0.26435852,0.9516907,0.9971423,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
1507,80,1,0.0,0.8875,0.0,1.0,11.936442,0.0,0.0,71.0302,3.9,0.5,0.0,0.8009751,1.0,0.0,0.0,0.0,0.0,0.78645134,2.8312247,0.9830197,5.0,5.0,1.0,0.91949713,0.85326076,0.82693255,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1508,80,1,0.0,1.0,0.0,1.0,0.27563748,1.0,0.0,0.2701191,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1509,80,1,0.0,0.85,0.0,1.0,9.090209,1.0,0.0,88.09671,5.800000000000001,0.0,0.0,0.8208048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8295633,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1510,80,1,0.0,0.85,0.0,1.0,11.992771,0.0,0.0,153.29369,8.0,0.0,0.0,0.8125557,1.0,0.0,0.0,0.0,0.0,3.2968712,11.868736,0.697785,2.4,4.5525002,1.0,0.84711987,0.7133641,0.82378906,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1511,80,1,0.0,1.0,1.3840473,1.0,9.434021,1.0,0.0,62.40535,8.0,0.0,0.0,0.73055047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,4.9212503,1.0,0.0,0.0,0.81138533,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1512,80,1,0.0,1.0,0.0,1.0,0.1345708,1.0,0.0,0.1308687,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1513,80,1,0.0,1.0,0.0,1.0,0.6614229,1.0,0.0,0.91549504,8.0,0.0,0.0,0.008785421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.3061498,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
1514,80,1,0.0,0.7375,0.0,1.0,10.449727,0.0,0.0,104.6264,5.6000000000000005,0.5,0.0,0.85109514,1.0,0.0,0.0,0.0,0.0,1.1641655,4.1909957,0.9589027,5.0,5.0,1.0,0.9103805,0.84558356,0.8170166,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1515,80,1,0.0,1.0,0.0,1.0,0.086839736,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1516,80,1,0.0,0.8875,0.0,1.0,8.815371,1.0,0.0,142.59822,8.0,0.0,0.0,0.84691143,1.0,0.0,0.0,0.0,0.0,0.9648304,3.4733894,0.96399546,5.0,5.0,1.0,0.0,0.0,0.85908794,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1517,80,1,0.0,1.0,0.0,1.0,10.943245,1.0,0.0,140.33185,8.0,0.0,0.0,0.8107856,1.0,0.0,0.0,0.0,0.0,1.0313873,3.7129943,0.9636938,5.0,5.0,1.0,0.0,0.0,0.8675499,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1518,80,1,0.0,0.77500004,0.0,1.0,11.735954,1.0,0.0,69.614494,8.0,0.0,0.0,0.7022315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7240621,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1519,80,1,0.0,0.90000004,0.0,1.0,7.178173,1.0,0.0,12.340125,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96999997,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1520,80,1,0.0,0.8875,0.0,1.0,2.7581334,1.0,0.0,59.575382,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1521,80,1,0.0,1.0,0.0,1.0,6.975235,1.0,0.0,59.64086,5.4,0.5,0.0,0.8001906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.86013347,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1522,80,1,0.0,1.0,0.0,1.0,1.2699579,1.0,0.0,23.156176,3.6,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,4.74625,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1523,80,1,0.0,1.0,0.0,1.0,0.08290082,1.0,0.0,0.096302256,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1524,80,1,0.0,0.825,0.0,1.0,9.705798,1.0,0.0,39.02255,7.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.94750005,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1525,80,1,0.0,0.8875,0.0,1.0,10.485062,1.0,0.0,145.31458,8.0,0.0,0.0,0.8781111,1.0,0.0,0.0,0.0,0.0,0.29898262,1.0763375,0.9966898,5.0,5.0,1.0,0.0,0.0,0.88092786,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1526,80,1,0.0,1.0,0.0,1.0,0.3445943,1.0,0.0,0.3263416,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1527,80,1,0.0,0.8,0.0,1.0,11.704026,1.0,0.0,115.98906,6.2,0.0,0.0,0.8390615,1.0,0.0,0.0,0.0,0.0,1.8368645,6.612712,0.9221639,2.1000001,4.8962502,1.0,0.0,0.0,0.827343,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1528,80,1,0.0,0.8875,0.0,1.0,13.580558,1.0,0.0,160.10794,8.0,0.0,0.0,0.92652816,1.0,0.0,0.0,0.0,0.0,2.5704365,9.2535715,0.6800958,5.0,5.0,1.0,0.0,0.0,0.9148197,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1529,80,1,0.0,1.0,0.0,1.0,2.5589063,1.0,0.0,37.246956,5.300000000000001,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.8224998,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1530,80,1,0.0,1.0,0.0,1.0,0.35541844,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,4.76375,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1531,80,1,0.0,0.9125,0.0,1.0,8.044362,1.0,0.0,39.39808,7.800000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97375005,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1532,80,1,0.0,0.925,0.0,1.0,1.4906533,1.0,0.0,136.3963,8.0,0.0,0.0,0.9877021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96889156,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1533,80,1,0.0,0.8875,0.0,1.0,5.4288735,1.0,0.0,29.774605,5.4,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1534,80,1,0.0,0.8875,0.0,1.0,13.323535,0.0,0.0,108.321365,6.7,0.0,0.0,0.7889523,1.0,0.0,0.0,0.0,0.0,0.66579056,2.396846,0.99145454,5.0,5.0,1.0,0.9178487,0.77292526,0.81851655,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1535,80,1,0.0,1.0,0.0,1.0,0.8086204,1.0,0.0,0.6657775,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1536,80,1,0.0,1.0,0.0,1.0,0.54231405,1.0,0.0,0.51429033,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1537,80,1,0.0,1.0,0.0,1.0,8.1208315,1.0,0.0,100.712006,5.6000000000000005,0.5,0.0,0.8633146,1.0,0.0,0.0,0.0,0.0,1.8729038,6.7424536,0.85312545,5.0,5.0,1.0,0.0,0.0,0.90432024,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1538,80,1,0.0,1.0,0.0,1.0,12.498034,1.0,0.0,69.69147,8.0,0.0,0.0,0.67639476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,4.91375,1.0,0.0,0.0,0.7734763,False,False,False,False,False,False,False,False,True,False,False,False,PASS
1539,80,1,0.0,1.0,0.0,1.0,5.3831253,1.0,0.0,69.89313,4.1000000000000005,0.5,0.0,0.8981658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9287161,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1540,80,1,0.0,1.0,0.0,1.0,3.6428335,1.0,0.0,44.733994,7.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1541,80,1,0.0,0.85,0.0,1.0,11.071141,0.0,0.0,0.0,0.0,1.0,0.0,0.81326634,1.0,0.0,0.0,0.0,0.0,1.4158001,5.0968804,0.93397117,5.0,5.0,1.0,0.9063885,0.9211693,0.82428646,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1542,80,1,0.0,0.8875,0.0,1.0,6.8949256,1.0,0.0,69.36101,8.0,0.0,0.0,0.80993956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8332077,False,False,False,False,False,False,False,False,False,False,False,False,PASS
1543,80,1,0.0,0.8875,0.0,1.0,2.9178498,1.0,0.0,52.02768,8.0,0.0,0.0,0.97378266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9478979,False,False,False,False,False,False,False,False,False,False,False,False,PASS
